resp_id,a_hhid,treatment,plot,plot_id,village,district,plot_count,burnt,manage_stubble,manage_stubble_oth,harvested,harvest_plan,sowed_first,monitoring_date,land_plot_burn,land_plot_area,baling_picking,bale_manage,bale_payer,bale_use,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,plot_belong,plot_leased,basmati_plot,cotton_plot,gps1latitude,gps1longitude,gps1altitude,gps1accuracy,gps1_bglatitude,gps1_bglongitude,gps1_bgaltitude,gps1_bgaccuracy,gps2latitude,gps2longitude,gps2altitude,gps2accuracy,gps2_bglatitude,gps2_bglongitude,gps2_bgaltitude,gps2_bgaccuracy,burnt_lastyear
212801141,21280114,PES + 50% UCT 800/acres,2,p2,Hari Nau,Faridkot,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/10/2019,Yes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, burnt completely"
212801251,21280125,PES + 50% UCT 800/acres,1,p1,Hari Nau,Faridkot,1,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/17/2019,Yes,5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,30.51722717,74.78396606,194.1999969,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.5170002,74.7841568,194,4.400000095,30.51696205,74.78416443,193.5,4.800000191,30.51696014,74.78448486,192.8999939,4.400000095,30.51696587,74.78439331,192.8999939,4.300000191,"Yes, burnt completely"
212802381,21280238,PES + 50% UCT 800/acres,1,p1,Hari Nau,Faridkot,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/14/2019,Yes,3.599999905,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Burnt and used as heat source,30.50126266,74.78677368,190,4.199999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.50123024,74.7868576,189.8000031,4.400000095,30.22148514,74.94245148,224.3999939,4.900000095,30.50123405,74.78684235,192.3000031,4.099999905,30.22148514,74.94245148,224.3999939,4.900000095,"Yes, burnt completely"
212802381,21280238,PES + 50% UCT 800/acres,2,p2,Hari Nau,Faridkot,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/14/2019,Yes,1,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Burnt and used as heat source,30.5012188,74.78812408,195.3999939,4.400000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.50118256,74.78818512,203.6999969,4.699999809,30.2215004,74.94264221,185.3999939,4.300000191,30.50111961,74.78817749,204.3999939,4.800000191,30.2215004,74.94264221,185.3999939,4.300000191,"Yes, burnt completely"
212802381,21280238,PES + 50% UCT 800/acres,3,p3,Hari Nau,Faridkot,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/14/2019,Yes,1.399999976,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Burnt and used as heat source,30.50146294,74.78811646,196.1000061,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.50153351,74.78814697,194.6000061,3.900000095,30.22144318,74.94274139,117.3000031,4.599999905,30.50152397,74.78813171,195.1000061,3.900000095,30.22144318,74.94274139,117.3000031,4.599999905,"Yes, burnt completely"
213101741,21310174,PES 1600 /acres,1,p1,Jaito,Faridkot,2,No,Use happy seeder,,Yes,"Third week of October (Katta, 1st week)",No,11/30/2019,Yes,2.299999952,No,,,,30.44349098,74.86009216,195.1000061,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.44347572,74.86011505,194.6000061,4.199999809,30.4562645,74.80021667,197,4.900000095,30.4435482,74.86003876,197,3.900000095,30.45626068,74.80023956,195.1000061,4.099999905,.r
213101741,21310174,PES 1600 /acres,2,p2,Jaito,Faridkot,2,No,Use happy seeder,,Yes,"Third week of October (Katta, 1st week)",No,11/30/2019,Yes,1,No,,,,30.44560432,74.86006165,197,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.44558525,74.86005402,190.6999969,4.300000191,30.45629692,74.80028534,197.1000061,3.900000095,30.4455986,74.85915375,197.3000031,4.400000095,30.45621872,74.8002243,194.6000061,4.699999809,.r
216102951,21610295,PES + 25% UCT 800/acres,1,p1,Khara,Faridkot,2,No,Incorporate into the soil,,Yes,"Third week of October (Katta, 1st week)",No,11/20/2019,Yes,2,"Yes, loose straw picked by labour",Collected by nomads for animal fodder,,,30.55257416,74.72744751,188.3000031,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.55258751,74.72750092,190.8000031,5,30.55259705,74.72749329,190.5,4.599999905,30.55253029,74.72724152,190.8000031,4.099999905,30.55256271,74.727211,190.1999969,3.900000095,"Yes, burnt completely"
216500891,21650089,PES + 25% UCT 800/acres,1,p1,Kohaar Wala,Faridkot,3,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/13/2019,No,4.5,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.53067207,74.77030182,190.6999969,4.099999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.53053284,74.7701416,197,3.900000095,30.22151947,74.94255066,167.6000061,4.599999905,30.53093719,74.76995087,185.1000061,4.5,30.22157288,74.94258118,167.6000061,4.199999809,Did not burn
216500891,21650089,PES + 25% UCT 800/acres,2,p2,Kohaar Wala,Faridkot,3,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/13/2019,No,2,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.53056526,74.77163696,192.8000031,4.300000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.53061295,74.77158356,181.3000031,4.599999905,30.22147942,74.94261932,167.6000061,4.5,30.5308609,74.77149963,182.6999969,4.099999905,30.22147942,74.94261932,167.6000061,4.5,Did not burn
216500891,21650089,PES + 25% UCT 800/acres,3,p3,Kohaar Wala,Faridkot,3,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/13/2019,No,1.5,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.53045464,74.77188873,186.6999969,4.400000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.53048897,74.7718277,195.8000031,5,30.53046608,74.77187347,194.5,4.300000191,30.53029442,74.77169037,194.3999939,4,30.53032112,74.77169037,194,4.900000095,Did not burn
223000251,22300025,PES 1600 /acres,1,p1,Panjgrain Kalan,Faridkot,1,No,,,Yes,"Third week of October (Katta, 1st week)",Yes,11/21/2019,Yes,3.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,30.61940575,74.92084503,201,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.61943436,74.92088318,200.6999969,4.699999809,30.61941147,74.92089081,199.3000031,4.800000191,30.61979866,74.92129517,194.5,4.599999905,30.61979675,74.92131805,194.5,3.900000095,"Yes, burnt completely"
223002951,22300295,PES 1600 /acres,1,p1,Panjgrain Kalan,Faridkot,1,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/12/2019,No,3,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.62858772,74.89118958,201.8999939,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.6285038,74.8911438,186,4.800000191,30.22150612,74.94258881,188.3000031,4.300000191,30.62848473,74.89115906,186,4.699999809,30.22150612,74.94258881,188.3000031,4.300000191,.r
226500731,22650073,PES + 25% UCT 800/acres,1,p1,Rori Kapura,Faridkot,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/13/2019,Yes,5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Burnt and used as heat source,30.44954681,74.7982254,193.3000031,4.5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.44955254,74.798172,193.3000031,4.300000191,30.44956779,74.79818726,193.3000031,4.800000191,30.44942856,74.798172,193.1000061,4.5,30.4494915,74.79817963,193.1000061,4.599999905,"Yes, burnt completely"
226500971,22650097,PES + 25% UCT 800/acres,1,p1,Rori Kapura,Faridkot,1,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/28/2019,Yes,4,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.45478439,74.8274765,177.1999969,4.300000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,Yes,No,30.45476913,74.82726288,191.3999939,4.800000191,30.45476723,74.82726288,191.3999939,4.699999809,30.45508957,74.82745361,188.6999969,4.300000191,30.45519638,74.8274765,190.1000061,3.900000095,Did not burn
226501121,22650112,PES + 25% UCT 800/acres,1,p1,Rori Kapura,Faridkot,1,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/20/2019,Yes,3.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,.o,30.45632744,74.80021667,198.8000031,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.45630264,74.80023193,199.6999969,4.900000095,30.44120216,74.81738281,212.3999939,5,30.4563446,74.80027008,194,3.900000095,30.44120216,74.81738281,212.3999939,5,"Yes, burnt completely"
226901091,22690109,PES 800/acres,1,p1,Sadiq,Faridkot,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",,10/31/2019,No,1.375,,,,,30.70130539,74.57290649,186.3000031,3.900000095,,,,,30.70148468,74.5729599,185.5,3.900000095,30.22153282,74.94263458,198,4.599999905,30.70149422,74.57273865,185.6999969,4.5,30.22153282,74.94263458,198,4.599999905,Did not burn
226901091,22690109,PES 800/acres,2,p2,Sadiq,Faridkot,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",,10/31/2019,No,0.625,,,,,30.70316505,74.5734024,189.1999969,4.599999905,,,,,30.70317459,74.57348633,191.1999969,5,30.7018795,74.57296753,175.6999969,4.099999905,,,,,,,,,Did not burn
226901271,22690127,PES 800/acres,1,p1,Sadiq,Faridkot,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/20/2019,No,5,"Yes, loose straw picked by labour",Collected by nomads for animal fodder,,,30.70878601,74.5721283,203,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.70871544,74.57237244,184.3000031,4.699999809,30.70876122,74.57234192,194.8999939,4.400000095,30.70858002,74.57246399,191.6999969,4.5,30.70870972,74.57240295,190.8999939,4.5,Did not burn
226901331,22690133,PES 800/acres,1,p1,Sadiq,Faridkot,3,No,.o,Use for animals,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/21/2019,No,2.400000095,"Yes, loose straw picked by labour",Own use: animal fodder,,,30.71116829,74.5721283,192.3999939,4,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.71116257,74.57214355,191.6000061,3.900000095,30.71885872,74.57800293,192,8.100000381,30.71099091,74.57197571,185.1000061,4.099999905,30.710989,74.57200623,188.1999969,4,Did not burn
226901331,22690133,PES 800/acres,2,p2,Sadiq,Faridkot,3,No,.o,Use for animals,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/21/2019,No,1,"Yes, loose straw picked by labour",Own use: animal fodder,,,30.71123886,74.57284546,189.8000031,5.199999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.71120644,74.57284546,190.1000061,4,30.71127701,74.57279205,189.5,4,30.71058655,74.57278442,177.5,4.599999905,30.71058464,74.57278442,177.5,4.699999809,Did not burn
226901331,22690133,PES 800/acres,3,p3,Sadiq,Faridkot,3,No,.o,Use for animals,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/21/2019,No,0.5,"Yes, loose straw picked by labour",Own use: animal fodder,,,30.7103653,74.57264709,175.8999939,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.7104187,74.57269287,175.5,5.099999905,30.7104187,74.57269287,175.5,6.5,30.71025848,74.57254028,176,4.5,30.71025467,74.57252502,176,7.400000095,Did not burn
228700181,22870018,PES + 25% UCT 800/acres,1,p1,Sirsari,Faridkot,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/11/2019,No,2,,,,,30.64488411,74.87300873,210.6000061,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.64479446,74.8730011,213.1999969,5.099999905,30.64479446,74.8730011,213.1999969,6.900000095,30.64458847,74.87317657,202.3999939,3.900000095,30.64459038,74.87317657,202.3999939,4.599999905,Did not burn
228700181,22870018,PES + 25% UCT 800/acres,2,p2,Sirsari,Faridkot,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/11/2019,No,6,,,,,30.64360237,74.8841095,196.1000061,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.64362144,74.8841095,195.3000031,4,30.64362144,74.88411713,195.3000031,4.699999809,30.64365959,74.88415527,187.3999939,4,30.64364052,74.88412476,188,3.900000095,Did not burn
228700351,22870035,PES + 25% UCT 800/acres,1,p1,Sirsari,Faridkot,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/22/2019,Yes,5,"Yes, baling",Collected by factory/ industry/ brick kiln,Industry/ factory/ person who owns baler,.o,30.63838387,74.87103271,196.6000061,4,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.63837433,74.87100983,193.1999969,4.300000191,30.63832664,74.8709259,193.1000061,4,30.63836479,74.87094116,192.6000061,4.099999905,30.63836098,74.87094116,192.6000061,4.900000095,"Yes, burnt completely"
228700731,22870073,PES + 25% UCT 800/acres,1,p1,Sirsari,Faridkot,1,No,,,Yes,"First week of November (Katta, 3rd week)",No,11/29/2019,Yes,8,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Burnt and used as heat source,30.64829254,74.87892151,194,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.6481781,74.87883759,193.1000061,4.099999905,30.22158051,74.94258118,190.3999939,10,30.64827347,74.87897491,194.5,3.900000095,30.22158051,74.94258118,190.3999939,10,"Yes, burnt completely"
